user_id,ab_group,ts,pdate,session_number
CmswDGRMDBOvqwAgA6vIAg==,A,2023-05-02T10:29:13.857525Z,2023-05-02,1
CmswDGRMDBOvqwAgA6vIAg==,A,2023-05-02T10:47:45.499375Z,2023-05-02,1
CmswDGRMDBOvqwAgA6vIAg==,A,2023-05-02T10:47:48.341465Z,2023-05-02,1
CmswDGRMEoOvpQAeA9ycAg==,A,2023-05-03T18:53:54.759343Z,2023-05-03,1
CmswDGRMEoOvpQAeA9ycAg==,A,2023-05-03T18:55:46.151541Z,2023-05-03,1
CmswDGRMEoOvpQAeA9ycAg==,A,2023-05-03T19:05:32.254437Z,2023-05-03,1
CmswDGRMEoOvpQAeA9ycAg==,A,2023-05-04T09:39:01.476903Z,2023-05-04,2
CmswDGRMEoOvpQAeA9ycAg==,A,2023-05-04T09:55:52.795656Z,2023-05-04,2
CmswDGRMEoOvpQAeA9ycAg==,A,2023-05-04T16:11:41.631409Z,2023-05-04,2
CmswDGRMEoOvpQAeA9ycAg==,A,2023-05-04T16:17:24.169584Z,2023-05-04,2
CmswDGRMN5ivqwAfBG2hAg==,B,2023-05-02T07:44:18.433578Z,2023-05-02,1
CmswDGRMN5ivqwAfBG2hAg==,B,2023-05-02T07:52:28.910775Z,2023-05-02,1
CmswDGRMN5ivqwAfBG2hAg==,B,2023-05-03T13:55:46.735209Z,2023-05-03,2
CmswDGRMN5ivqwAfBG2hAg==,B,2023-05-03T14:06:23.362858Z,2023-05-03,2
CmswDGRN7eevqwAgC2KlAg==,B,2023-05-01T01:01:23.103186Z,2023-05-01,1
CmswDGRN7eevqwAgC2KlAg==,B,2023-05-01T01:01:29.871875Z,2023-05-01,1
CmswDGRN7eevqwAgC2KlAg==,B,2023-05-01T01:01:42.398263Z,2023-05-01,1
CmswDGRN7eevqwAgC2KlAg==,B,2023-05-01T01:02:14.534878Z,2023-05-01,1
CmswDGRN7eevqwAgC2KlAg==,B,2023-05-01T01:11:24.444849Z,2023-05-01,1
CmswDGRN7eevqwAgC2KlAg==,B,2023-05-01T01:11:52.946766Z,2023-05-01,1
CmswDGRN7eevqwAgC2KlAg==,B,2023-05-01T01:12:37.456331Z,2023-05-01,1
CmswDGRN7eevqwAgC2KlAg==,B,2023-05-01T01:12:50.964163Z,2023-05-01,1
CmswDGRN7eevqwAgC2KlAg==,B,2023-05-01T01:13:32.410511Z,2023-05-01,1
CmswDGRNAv+vrgAhB6WjAg==,A,2023-05-03T09:14:10.391746Z,2023-05-03,1
CmswDGRNAv+vrgAhB6WjAg==,A,2023-05-03T09:25:54.763282Z,2023-05-03,1
CmswDGRNAv+vrgAhB6WjAg==,A,2023-05-03T09:26:08.507036Z,2023-05-03,1
CmswDGRNAv+vrgAhB6WjAg==,A,2023-05-03T09:30:03.549204Z,2023-05-03,1
CmswDGRNAv+vrgAhB6WjAg==,A,2023-05-03T09:39:10.199502Z,2023-05-03,1
CmswDGRND8SvqwAgB93ZAg==,A,2023-05-01T16:50:05.461734Z,2023-05-01,1
CmswDGRND8SvqwAgB93ZAg==,A,2023-05-01T17:19:07.042418Z,2023-05-01,1
CmswDGRNV/6vqwAgCXAvAg==,B,2023-05-01T16:44:16.173242Z,2023-05-01,1
CmswDGRNV/6vqwAgCXAvAg==,B,2023-05-01T16:45:00.066907Z,2023-05-01,1
CmswDGRNV/6vqwAgCXAvAg==,B,2023-05-01T16:50:24.702670Z,2023-05-01,1
CmswDGRNV/6vqwAgCXAvAg==,B,2023-05-01T16:50:43.625507Z,2023-05-01,1
CmswDGRNV/6vqwAgCXAvAg==,B,2023-05-01T16:51:17.991930Z,2023-05-01,1
CmswDGRNV/6vqwAgCXAvAg==,B,2023-05-01T16:55:03.919344Z,2023-05-01,1
CmswDGRNV/6vqwAgCXAvAg==,B,2023-05-01T16:56:10.891289Z,2023-05-01,1
CmswDGRNW76vqwAgCYVtAg==,B,2023-05-01T15:48:11.079157Z,2023-05-01,1
CmswDGRNW76vqwAgCYVtAg==,B,2023-05-01T16:02:15.814567Z,2023-05-01,1
CmswDGRNfT6vqwAfCk7BAg==,B,2023-05-03T18:22:44.742259Z,2023-05-03,1
CmswDGRNfT6vqwAfCk7BAg==,B,2023-05-03T18:22:55.705604Z,2023-05-03,1
CmswDGRNfT6vqwAfCk7BAg==,B,2023-05-03T18:24:49.917438Z,2023-05-03,1
CmswDGRNfT6vqwAfCk7BAg==,B,2023-05-03T18:27:59.220793Z,2023-05-03,1
CmswDGRNfT6vqwAfCk7BAg==,B,2023-05-03T18:28:51.070521Z,2023-05-03,1
CmswDGRNfT6vqwAfCk7BAg==,B,2023-05-03T18:29:34.771620Z,2023-05-03,1
CmswDGRNfT6vqwAfCk7BAg==,B,2023-05-03T18:30:29.855541Z,2023-05-03,1
CmswDGRNfT6vqwAfCk7BAg==,B,2023-05-03T18:31:57.225698Z,2023-05-03,1
CmswDGRNfT6vqwAfCk7BAg==,B,2023-05-03T18:32:39.315605Z,2023-05-03,1
CmswDGRNfT6vqwAfCk7BAg==,B,2023-05-03T18:33:11.554855Z,2023-05-03,1
CmswDGRNfT6vqwAfCk7BAg==,B,2023-05-03T18:34:16.776062Z,2023-05-03,1
CmswDGRNfT6vqwAfCk7BAg==,B,2023-05-03T18:36:47.490757Z,2023-05-03,1
CmswDGRNfkmvpQAeCkt9Ag==,B,2023-05-03T16:59:40.471747Z,2023-05-03,1
CmswDGRNfkmvpQAeCkt9Ag==,B,2023-05-03T17:17:29.852045Z,2023-05-03,1
CmswDGRNfkmvpQAeCkt9Ag==,B,2023-05-03T18:37:45.292219Z,2023-05-03,2
CmswDGRNfkmvpQAeCkt9Ag==,B,2023-05-03T18:38:20.614830Z,2023-05-03,2
CmswDGRNfkmvpQAeCkt9Ag==,B,2023-05-03T18:38:36.506226Z,2023-05-03,2
CmswDGRNfkmvpQAeCkt9Ag==,B,2023-05-03T18:39:57.864171Z,2023-05-03,2
CmswDGRNfkmvpQAeCkt9Ag==,B,2023-05-03T18:41:01.749489Z,2023-05-03,2
CmswDGRNfkmvpQAeCkt9Ag==,B,2023-05-03T18:41:44.231754Z,2023-05-03,2
CmswDGRNfkmvpQAeCkt9Ag==,B,2023-05-03T18:43:15.163921Z,2023-05-03,2
CmswDGRNfkmvpQAeCkt9Ag==,B,2023-05-03T18:43:37.289493Z,2023-05-03,2
CmswDGRNfkmvpQAeCkt9Ag==,B,2023-05-03T18:46:11.073049Z,2023-05-03,2
CmswDGRNfkmvpQAeCkt9Ag==,B,2023-05-03T18:46:37.974641Z,2023-05-03,2
CmswDGRNfkmvpQAeCkt9Ag==,B,2023-05-03T18:47:09.073420Z,2023-05-03,2
CmswDGRNfkmvpQAeCkt9Ag==,B,2023-05-03T18:49:06.556039Z,2023-05-03,2
CmswDGRNfkmvpQAeCkt9Ag==,B,2023-05-03T18:51:49.934297Z,2023-05-03,2
CmswDGRNfkmvpQAeCkt9Ag==,B,2023-05-03T18:54:28.817427Z,2023-05-03,2
CmswDGRNfkmvpQAeCkt9Ag==,B,2023-05-03T18:55:00.008548Z,2023-05-03,2
CmswDGRNfkmvpQAeCkt9Ag==,B,2023-05-03T18:59:24.925327Z,2023-05-03,2
CmswDGRNfkmvpQAeCkt9Ag==,B,2023-05-03T19:41:21.679213Z,2023-05-03,3
CmswDGRNfkmvpQAeCkt9Ag==,B,2023-05-03T19:48:40.216223Z,2023-05-03,3
CmswDGRNfkmvpQAeCkt9Ag==,B,2023-05-03T19:48:59.688856Z,2023-05-03,3
CmswDGRNfkmvpQAeCkt9Ag==,B,2023-05-04T16:40:51.248025Z,2023-05-04,4
CmswDGRNfkmvpQAeCkt9Ag==,B,2023-05-04T17:04:49.442198Z,2023-05-04,4
CmswDGRNfkmvpQAeCkt9Ag==,B,2023-05-04T17:16:36.759159Z,2023-05-04,4
CmswDGRNfkmvpQAeCkt9Ag==,B,2023-05-04T17:16:56.400194Z,2023-05-04,4
CmswDGRO05CvrgAhEJv3Ag==,A,2023-05-03T20:36:26.823458Z,2023-05-03,1
CmswDGRO05CvrgAhEJv3Ag==,A,2023-05-03T20:37:19.076517Z,2023-05-03,1
CmswDGRO05CvrgAhEJv3Ag==,A,2023-05-03T20:39:15.047693Z,2023-05-03,1
CmswDGRO05CvrgAhEJv3Ag==,A,2023-05-03T20:40:28.329790Z,2023-05-03,1
CmswDGRO05CvrgAhEJv3Ag==,A,2023-05-03T20:41:15.691285Z,2023-05-03,1
CmswDGRO05CvrgAhEJv3Ag==,A,2023-05-03T20:43:14.635287Z,2023-05-03,1
CmswDGRO05CvrgAhEJv3Ag==,A,2023-05-03T20:44:15.083573Z,2023-05-03,1
CmswDGRODf6vpQAeDAhpAg==,A,2023-05-01T05:12:49.028978Z,2023-05-01,1
CmswDGRODf6vpQAeDAhpAg==,A,2023-05-01T05:41:50.571500Z,2023-05-01,1
CmswDGRODf6vpQAeDAhpAg==,A,2023-05-01T05:42:33.985929Z,2023-05-01,1
CmswDGRODf6vpQAeDAhpAg==,A,2023-05-01T06:07:22.749327Z,2023-05-01,1
CmswDGRODf6vpQAeDAhpAg==,A,2023-05-01T06:07:46.269152Z,2023-05-01,1
CmswDGRONTGvqwAfDSmdAg==,B,2023-05-01T06:54:21.632788Z,2023-05-01,1
CmswDGRONTGvqwAfDSmdAg==,B,2023-05-01T07:05:20.417062Z,2023-05-01,1
CmswDGRONTGvqwAfDSmdAg==,B,2023-05-01T07:05:33.199274Z,2023-05-01,1
CmswDGROtmuvqwAgD/iIAg==,A,2023-05-02T17:39:19.631857Z,2023-05-02,1
CmswDGROtmuvqwAgD/iIAg==,A,2023-05-02T17:40:26.032457Z,2023-05-02,1
CmswDGROtmuvqwAgD/iIAg==,A,2023-05-02T17:55:47.823483Z,2023-05-02,1
CmswDGROtmuvqwAgD/iIAg==,A,2023-05-02T17:59:06.543079Z,2023-05-02,1
CmswDGROtmuvqwAgD/iIAg==,A,2023-05-02T17:59:09.745436Z,2023-05-02,1
CmswDGROtmuvqwAgD/iIAg==,A,2023-05-02T18:06:21.671963Z,2023-05-02,1
CmswDGROtmuvqwAgD/iIAg==,A,2023-05-02T18:08:04.649686Z,2023-05-02,1
CmswDGROtmuvqwAgD/iIAg==,A,2023-05-02T18:38:55.239511Z,2023-05-02,2
CmswDGROtmuvqwAgD/iIAg==,A,2023-05-02T18:58:13.022391Z,2023-05-02,2
CmswDGROtmuvqwAgD/iIAg==,A,2023-05-02T19:24:01.573210Z,2023-05-02,2
CmswDGROtmuvqwAgD/iIAg==,A,2023-05-02T19:42:47.787508Z,2023-05-02,2
CmswDGROtmuvqwAgD/iIAg==,A,2023-05-02T20:06:12.431999Z,2023-05-02,2
CmswDGROu36vqwAgEBRBAg==,B,2023-05-01T02:40:25.862816Z,2023-05-01,1
CmswDGROu36vqwAgEBRBAg==,B,2023-05-01T02:49:54.781192Z,2023-05-01,1
CmswDGROuKmvqwAfEBU/Ag==,A,2023-05-01T18:35:58.572180Z,2023-05-01,1
CmswDGROuKmvqwAfEBU/Ag==,A,2023-05-01T18:36:32.279334Z,2023-05-01,1
CmswDGROuKmvqwAfEBU/Ag==,A,2023-05-01T18:37:28.699607Z,2023-05-01,1
CmswDGROuKmvqwAfEBU/Ag==,A,2023-05-01T18:41:46.602972Z,2023-05-01,1
CmswDGROuKmvqwAfEBU/Ag==,A,2023-05-01T18:42:56.000366Z,2023-05-01,1
CmswDGROuKmvqwAfEBU/Ag==,A,2023-05-01T18:43:44.913639Z,2023-05-01,1
CmswDGROuKmvqwAfEBU/Ag==,A,2023-05-01T18:44:30.316360Z,2023-05-01,1
CmswDGROxjevqwAgEEdlAg==,B,2023-05-01T07:17:41.358243Z,2023-05-01,1
CmswDGROxjevqwAgEEdlAg==,B,2023-05-01T07:19:49.050744Z,2023-05-01,1
CmswDGROxjevqwAgEEdlAg==,B,2023-05-01T07:22:37.301425Z,2023-05-01,1
CmswDGROxjevqwAgEEdlAg==,B,2023-05-01T07:28:40.219475Z,2023-05-01,1
CmswDGROxjevqwAgEEdlAg==,B,2023-05-01T07:29:19.702473Z,2023-05-01,1
CmswDGROxjevqwAgEEdlAg==,B,2023-05-01T07:36:41.049613Z,2023-05-01,1
CmswDGROxjevqwAgEEdlAg==,B,2023-05-01T07:37:15.413239Z,2023-05-01,1
CmswDGROxjevqwAgEEdlAg==,B,2023-05-01T07:37:47.054229Z,2023-05-01,1
CmswDGROxjevqwAgEEdlAg==,B,2023-05-01T08:42:27.769512Z,2023-05-01,2
CmswDGROxjevqwAgEEdlAg==,B,2023-05-01T08:46:18.961323Z,2023-05-01,2
CmswDGROxjevqwAgEEdlAg==,B,2023-05-01T09:02:48.106983Z,2023-05-01,2
CmswDGROxjevqwAgEEdlAg==,B,2023-05-01T09:03:25.900881Z,2023-05-01,2
CmswDGROyiyvqwAfEGXcAg==,B,2023-05-02T19:58:42.534555Z,2023-05-02,1
CmswDGROyiyvqwAfEGXcAg==,B,2023-05-02T19:59:10.015341Z,2023-05-02,1
CmswDGROyiyvqwAfEGXcAg==,B,2023-05-02T19:59:58.474880Z,2023-05-02,1
CmswDGROyiyvqwAfEGXcAg==,B,2023-05-02T20:00:38.112830Z,2023-05-02,1
CmswDGROyiyvqwAfEGXcAg==,B,2023-05-02T20:01:01.292076Z,2023-05-02,1
CmswDGROyiyvqwAfEGXcAg==,B,2023-05-02T20:01:19.946675Z,2023-05-02,1
CmswDGROyiyvqwAfEGXcAg==,B,2023-05-02T20:02:01.800392Z,2023-05-02,1
CmswDGROyiyvqwAfEGXcAg==,B,2023-05-02T20:07:01.565341Z,2023-05-02,1
CmswDGROyiyvqwAfEGXcAg==,B,2023-05-02T20:08:20.875624Z,2023-05-02,1
CmswDGROyiyvqwAfEGXcAg==,B,2023-05-02T20:08:46.213537Z,2023-05-02,1
CmswDGROyiyvqwAfEGXcAg==,B,2023-05-02T20:11:57.045155Z,2023-05-02,1
CmswDGRPCZOvqwAgEQgiAg==,B,2023-05-01T04:45:17.305220Z,2023-05-01,1
CmswDGRPCZOvqwAgEQgiAg==,B,2023-05-01T04:45:53.542973Z,2023-05-01,1
CmswDGRPCZOvqwAgEQgiAg==,B,2023-05-01T04:46:27.095301Z,2023-05-01,1
CmswDGRPCZOvqwAgEQgiAg==,B,2023-05-01T04:47:11.013997Z,2023-05-01,1
CmswDGRPCZOvqwAgEQgiAg==,B,2023-05-01T04:48:39.635460Z,2023-05-01,1
CmswDGRPCZOvqwAgEQgiAg==,B,2023-05-01T04:48:44.204862Z,2023-05-01,1
CmswDGRPCZOvqwAgEQgiAg==,B,2023-05-01T04:49:14.928781Z,2023-05-01,1
CmswDGRPCZOvqwAgEQgiAg==,B,2023-05-01T04:50:08.787109Z,2023-05-01,1
CmswDGRPCZOvqwAgEQgiAg==,B,2023-05-01T04:50:57.382615Z,2023-05-01,1
CmswDGRPCZOvqwAgEQgiAg==,B,2023-05-01T04:51:46.402653Z,2023-05-01,1
CmswDGRPCZOvqwAgEQgiAg==,B,2023-05-01T04:51:47.843529Z,2023-05-01,1
CmswDGRPCZOvqwAgEQgiAg==,B,2023-05-01T04:52:18.061363Z,2023-05-01,1
CmswDGRPCZOvqwAgEQgiAg==,B,2023-05-01T04:52:19.316198Z,2023-05-01,1
CmswDGRPCZOvqwAgEQgiAg==,B,2023-05-01T04:52:30.951945Z,2023-05-01,1
CmswDGRPCZOvqwAgEQgiAg==,B,2023-05-01T04:52:38.607091Z,2023-05-01,1
CmswDGRPCZOvqwAgEQgiAg==,B,2023-05-01T04:52:58.040674Z,2023-05-01,1
CmswDGRPCZOvqwAgEQgiAg==,B,2023-05-01T04:53:17.545281Z,2023-05-01,1
CmswDGRPCZOvqwAgEQgiAg==,B,2023-05-01T04:53:41.277497Z,2023-05-01,1
CmswDGRPCv6vqwAgEQtEAg==,B,2023-05-01T00:43:49.558372Z,2023-05-01,1
CmswDGRPCv6vqwAgEQtEAg==,B,2023-05-01T00:52:04.848008Z,2023-05-01,1
CmswDGRPCv6vqwAgEQtEAg==,B,2023-05-01T00:54:38.278342Z,2023-05-01,1
CmswDGRPD+OvqwAgERfVAg==,B,2023-05-01T01:03:51.629970Z,2023-05-01,1
CmswDGRPD+OvqwAgERfVAg==,B,2023-05-01T01:05:18.282873Z,2023-05-01,1
CmswDGRPD+OvqwAgERfVAg==,B,2023-05-01T01:05:28.276881Z,2023-05-01,1
CmswDGRPD+OvqwAgERfVAg==,B,2023-05-01T01:09:59.987415Z,2023-05-01,1
CmswDGRPDGmvrgAhETNgAg==,A,2023-05-01T00:49:14.708846Z,2023-05-01,1
CmswDGRPDGmvrgAhETNgAg==,A,2023-05-01T00:55:22.042248Z,2023-05-01,1
CmswDGRPJIuvpQAeEVwTAg==,B,2023-05-02T12:15:30.882042Z,2023-05-02,1
CmswDGRPJIuvpQAeEVwTAg==,B,2023-05-02T12:19:30.634754Z,2023-05-02,1
CmswDGRPJIuvpQAeEVwTAg==,B,2023-05-02T12:19:59.709463Z,2023-05-02,1
CmswDGRPJIuvpQAeEVwTAg==,B,2023-05-02T12:20:22.584940Z,2023-05-02,1
CmswDGRPJIuvpQAeEVwTAg==,B,2023-05-02T12:20:44.163447Z,2023-05-02,1
CmswDGRPJIuvpQAeEVwTAg==,B,2023-05-02T12:21:08.580687Z,2023-05-02,1
CmswDGRPJIuvpQAeEVwTAg==,B,2023-05-02T12:21:42.551966Z,2023-05-02,1
CmswDGRPJIuvpQAeEVwTAg==,B,2023-05-02T12:21:48.721371Z,2023-05-02,1
CmswDGRPJIuvpQAeEVwTAg==,B,2023-05-02T12:21:52.542477Z,2023-05-02,1
CmswDGRPKQGvpQAeEWdYAg==,A,2023-05-01T02:51:20.242767Z,2023-05-01,1
CmswDGRPKQGvpQAeEWdYAg==,A,2023-05-01T02:52:08.717773Z,2023-05-01,1
CmswDGRPKQGvpQAeEWdYAg==,A,2023-05-01T02:52:41.824460Z,2023-05-01,1
CmswDGRPKQGvpQAeEWdYAg==,A,2023-05-01T02:54:02.293524Z,2023-05-01,1
CmswDGRPKQGvpQAeEWdYAg==,A,2023-05-01T02:56:46.694262Z,2023-05-01,1
CmswDGRPKQGvpQAeEWdYAg==,A,2023-05-01T02:57:04.044288Z,2023-05-01,1
CmswDGRPKQGvpQAeEWdYAg==,A,2023-05-01T02:57:31.175876Z,2023-05-01,1
CmswDGRPKQGvpQAeEWdYAg==,A,2023-05-01T02:57:54.304333Z,2023-05-01,1
CmswDGRPKQGvpQAeEWdYAg==,A,2023-05-01T02:58:18.050052Z,2023-05-01,1
CmswDGRPKQGvpQAeEWdYAg==,A,2023-05-01T02:58:43.928283Z,2023-05-01,1
CmswDGRPKQGvpQAeEWdYAg==,A,2023-05-01T02:59:17.686342Z,2023-05-01,1
CmswDGRPKQGvpQAeEWdYAg==,A,2023-05-01T03:00:07.175504Z,2023-05-01,1
CmswDGRPKQGvpQAeEWdYAg==,A,2023-05-01T03:00:23.678315Z,2023-05-01,1
CmswDGRPKQGvpQAeEWdYAg==,A,2023-05-01T03:01:07.177357Z,2023-05-01,1
CmswDGRPKQGvpQAeEWdYAg==,A,2023-05-01T03:01:25.690294Z,2023-05-01,1
CmswDGRPP2ivqwAfEa7mAg==,A,2023-05-01T04:27:11.962245Z,2023-05-01,1
CmswDGRPP2ivqwAfEa7mAg==,A,2023-05-01T04:28:07.822168Z,2023-05-01,1
CmswDGRPP2ivqwAfEa7mAg==,A,2023-05-01T04:30:41.816103Z,2023-05-01,1
CmswDGRPP2ivqwAfEa7mAg==,A,2023-05-01T04:31:09.725456Z,2023-05-01,1
CmswDGRPP2ivqwAfEa7mAg==,A,2023-05-01T04:31:42.797579Z,2023-05-01,1
CmswDGRPP2ivqwAfEa7mAg==,A,2023-05-01T04:32:32.086229Z,2023-05-01,1
CmswDGRPQaCvrgAhEdMcAg==,A,2023-05-01T04:36:45.629885Z,2023-05-01,1
CmswDGRPQaCvrgAhEdMcAg==,A,2023-05-01T04:38:42.101487Z,2023-05-01,1
CmswDGRPQaCvrgAhEdMcAg==,A,2023-05-01T04:41:12.650683Z,2023-05-01,1
CmswDGRPQaCvrgAhEdMcAg==,A,2023-05-01T04:42:29.346695Z,2023-05-01,1
CmswDGRPQaCvrgAhEdMcAg==,A,2023-05-01T04:43:34.301734Z,2023-05-01,1
CmswDGRPRCSvrgAhEd+lAg==,B,2023-05-01T05:36:47.875427Z,2023-05-01,1
CmswDGRPRCSvrgAhEd+lAg==,B,2023-05-01T05:37:20.775717Z,2023-05-01,1
CmswDGRPRCSvrgAhEd+lAg==,B,2023-05-01T05:38:09.884114Z,2023-05-01,1
CmswDGRPRCSvrgAhEd+lAg==,B,2023-05-01T05:40:58.341085Z,2023-05-01,1
CmswDGRPRCSvrgAhEd+lAg==,B,2023-05-01T05:42:07.461569Z,2023-05-01,1
CmswDGRPRCSvrgAhEd+lAg==,B,2023-05-01T05:43:58.397085Z,2023-05-01,1
CmswDGRPRCSvrgAhEd+lAg==,B,2023-05-01T05:44:52.060461Z,2023-05-01,1
CmswDGRPRCSvrgAhEd+lAg==,B,2023-05-01T05:46:11.182310Z,2023-05-01,1
CmswDGRPRCSvrgAhEd+lAg==,B,2023-05-01T05:48:10.705540Z,2023-05-01,1
CmswDGRPS7avqwAgEdobAg==,B,2023-05-01T05:19:58.294490Z,2023-05-01,1
CmswDGRPS7avqwAgEdobAg==,B,2023-05-01T05:28:09.213730Z,2023-05-01,1
CmswDGRPS7avqwAgEdobAg==,B,2023-05-01T05:28:55.298604Z,2023-05-01,1
CmswDGRPS7avqwAgEdobAg==,B,2023-05-01T05:30:18.565641Z,2023-05-01,1
CmswDGRPS7avqwAgEdobAg==,B,2023-05-01T05:30:58.970767Z,2023-05-01,1
CmswDGRPS7avqwAgEdobAg==,B,2023-05-01T05:46:18.876842Z,2023-05-01,1
CmswDGRPS7avqwAgEdobAg==,B,2023-05-01T06:03:35.319301Z,2023-05-01,1
CmswDGRPS7avqwAgEdobAg==,B,2023-05-01T06:05:01.054402Z,2023-05-01,1
CmswDGRPS7avqwAgEdobAg==,B,2023-05-01T06:05:43.109188Z,2023-05-01,1
CmswDGRPS7avqwAgEdobAg==,B,2023-05-01T06:16:08.301534Z,2023-05-01,1
CmswDGRPS7avqwAgEdobAg==,B,2023-05-01T06:25:03.594197Z,2023-05-01,1
CmswDGRPS7avqwAgEdobAg==,B,2023-05-01T06:25:32.744288Z,2023-05-01,1
CmswDGRPS7avqwAgEdobAg==,B,2023-05-01T06:27:12.191326Z,2023-05-01,1
CmswDGRPS7avqwAgEdobAg==,B,2023-05-01T06:27:42.040687Z,2023-05-01,1
CmswDGRPS7avqwAgEdobAg==,B,2023-05-01T06:30:23.749895Z,2023-05-01,1
CmswDGRPS7avqwAgEdobAg==,B,2023-05-01T06:32:05.694115Z,2023-05-01,1
CmswDGRPS7avqwAgEdobAg==,B,2023-05-01T06:33:21.226865Z,2023-05-01,1
CmswDGRPS7avqwAgEdobAg==,B,2023-05-01T06:34:11.629426Z,2023-05-01,1
CmswDGRPS7avqwAgEdobAg==,B,2023-05-01T06:34:37.872028Z,2023-05-01,1
CmswDGRPSCOvrgAhEe5KAg==,A,2023-05-01T05:03:52.981566Z,2023-05-01,1
CmswDGRPSCOvrgAhEe5KAg==,A,2023-05-01T05:05:29.765875Z,2023-05-01,1
CmswDGRPSCOvrgAhEe5KAg==,A,2023-05-01T05:11:06.907478Z,2023-05-01,1
CmswDGRPSCOvrgAhEe5KAg==,A,2023-05-01T05:22:22.624708Z,2023-05-01,1
CmswDGRPSX+vqwAgEc/oAg==,B,2023-05-01T05:09:55.098575Z,2023-05-01,1
CmswDGRPSX+vqwAgEc/oAg==,B,2023-05-01T05:10:44.720551Z,2023-05-01,1
CmswDGRPSX+vqwAgEc/oAg==,B,2023-05-01T05:12:39.477986Z,2023-05-01,1
CmswDGRPSX+vqwAgEc/oAg==,B,2023-05-01T05:15:34.341223Z,2023-05-01,1
CmswDGRPSX+vqwAgEc/oAg==,B,2023-05-01T05:17:44.397447Z,2023-05-01,1
CmswDGRPTWqvqwAfEe1GAg==,B,2023-05-01T05:27:00.255280Z,2023-05-01,1
CmswDGRPTWqvqwAfEe1GAg==,B,2023-05-01T05:34:39.402236Z,2023-05-01,1
CmswDGRPUXKvqwAfEgR6Ag==,B,2023-05-01T05:43:48.793547Z,2023-05-01,1
CmswDGRPUXKvqwAfEgR6Ag==,B,2023-05-01T05:44:46.864407Z,2023-05-01,1
CmswDGRPUXKvqwAfEgR6Ag==,B,2023-05-01T06:09:43.439225Z,2023-05-01,1
CmswDGRPUXKvqwAfEgR6Ag==,B,2023-05-01T06:10:41.228331Z,2023-05-01,1
CmswDGRPUXKvqwAfEgR6Ag==,B,2023-05-01T06:11:09.022409Z,2023-05-01,1
CmswDGRPWb+vqwAgEiGUAg==,B,2023-05-01T06:18:44.338702Z,2023-05-01,1
CmswDGRPWb+vqwAgEiGUAg==,B,2023-05-01T06:18:58.930707Z,2023-05-01,1
CmswDGRPWb+vqwAgEiGUAg==,B,2023-05-01T06:45:02.971545Z,2023-05-01,1
CmswDGRPWb+vqwAgEiGUAg==,B,2023-05-01T06:46:29.634186Z,2023-05-01,1
CmswDGRPZWavqwAgEmEkAg==,A,2023-05-01T07:08:53.321660Z,2023-05-01,1
CmswDGRPZWavqwAgEmEkAg==,A,2023-05-01T07:09:07.992305Z,2023-05-01,1
CmswDGRPZWavqwAgEmEkAg==,A,2023-05-01T07:09:45.905168Z,2023-05-01,1
CmswDGRPZWavqwAgEmEkAg==,A,2023-05-01T07:10:28.110360Z,2023-05-01,1
CmswDGRPZWavqwAgEmEkAg==,A,2023-05-01T07:10:47.069328Z,2023-05-01,1
CmswDGRPZWavqwAgEmEkAg==,A,2023-05-01T07:11:03.720836Z,2023-05-01,1
CmswDGRPZWavqwAgEmEkAg==,A,2023-05-01T07:11:22.655533Z,2023-05-01,1
CmswDGRPZWavqwAgEmEkAg==,A,2023-05-01T07:11:35.112244Z,2023-05-01,1
CmswDGRPZWavqwAgEmEkAg==,A,2023-05-01T07:11:49.152452Z,2023-05-01,1
CmswDGRPZWavqwAgEmEkAg==,A,2023-05-01T07:12:15.462479Z,2023-05-01,1
CmswDGRPZWavqwAgEmEkAg==,A,2023-05-01T07:12:41.561398Z,2023-05-01,1
CmswDGRPZWavqwAgEmEkAg==,A,2023-05-01T07:12:50.963979Z,2023-05-01,1
CmswDGRPZWavqwAgEmEkAg==,A,2023-05-01T07:13:07.081301Z,2023-05-01,1
CmswDGRPZWavqwAgEmEkAg==,A,2023-05-01T07:13:30.689518Z,2023-05-01,1
CmswDGRPZWavqwAgEmEkAg==,A,2023-05-01T07:13:48.842124Z,2023-05-01,1
CmswDGRPZWavqwAgEmEkAg==,A,2023-05-01T07:14:00.199203Z,2023-05-01,1
CmswDGRPZWavqwAgEmEkAg==,A,2023-05-01T07:14:16.044268Z,2023-05-01,1
CmswDGRPadCvqwAfEowjAg==,A,2023-05-01T07:28:09.012712Z,2023-05-01,1
CmswDGRPadCvqwAfEowjAg==,A,2023-05-01T07:31:02.714637Z,2023-05-01,1
CmswDGRPadCvqwAfEowjAg==,A,2023-05-01T07:31:24.520115Z,2023-05-01,1
CmswDGRPadCvqwAfEowjAg==,A,2023-05-01T07:31:49.951543Z,2023-05-01,1
CmswDGRPadCvqwAfEowjAg==,A,2023-05-01T07:34:52.309717Z,2023-05-01,1
CmswDGRPadCvqwAfEowjAg==,A,2023-05-01T07:36:30.279612Z,2023-05-01,1
CmswDGRPadCvqwAfEowjAg==,A,2023-05-01T07:48:40.222494Z,2023-05-01,1
CmswDGRPadCvqwAfEowjAg==,A,2023-05-01T07:54:31.101508Z,2023-05-01,1
CmswDGRPadCvqwAfEowjAg==,A,2023-05-01T07:56:16.794384Z,2023-05-01,1
